label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0,0,0,-0.040724158,-0.05069989,-0.015860309,-0.070902646,-0.129606426,-0.025823682,-0.075587571,-0.20100534,-0.037996267,-0.047616124,-0.23004666,-0.049451021,-0.051637888,-0.2335684,-0.007636458,-0.061405063,-0.332333773,-0.026534441,-0.064053118,-0.39526099,-0.039390543,-0.065077841,-0.447860271,-0.048932561,-0.019838691,-0.223839968,-0.013656556,-0.023655474,-0.295831174,-0.050624782,-0.031042576,-0.23547709,-0.061750596,-0.036989927,-0.17450434,-0.0589383,0.011819660663604736,-0.201694787,-0.022233424,0.006429493,-0.252326816,-0.056352862,-0.00849551,-0.183207631,-0.05374165,-0.019423902,-0.126761794,-0.041227014,0.041916668,-0.166680515,-0.032317044,0.034132004,-0.196892202,-0.052342003,0.016720950603485107,-0.150519729,-0.04760375,0.004856646,-0.110862732,-0.038186119
1,0,0,0,-0.038984358,-0.046108484,-0.017250947,-0.066296995,-0.126034141,-0.026820075,-0.064828873,-0.201261848,-0.037931522,-0.038577557,-0.23840633,-0.048295887,-0.05050385,-0.230475128,-0.00843299,-0.059209585,-0.328181028,-0.02652362,-0.06091702,-0.390953332,-0.038534822,-0.061224282,-0.444435835,-0.04742931,-0.018691003,-0.221443981,-0.013248801,-0.02101028,-0.301681966,-0.048048017,-0.027323723,-0.243722767,-0.058527047,-0.032753587,-0.184600532,-0.055665208,0.012465596199035645,-0.198779017,-0.020631224,0.009726346,-0.256486654,-0.053950829,-0.004910886,-0.186958194,-0.051026331,-0.015316427,-0.131146014,-0.038390985,0.041922569274902344,-0.163754463,-0.029535105,0.036098182,-0.204029143,-0.050072448,0.020354688,-0.158975303,-0.045380512,0.009448409,-0.118488193,-0.03584825
1,0,0,0,-0.038948774,-0.048726678,-0.017477209,-0.064981222,-0.129193664,-0.027098399,-0.062931657,-0.201824307,-0.038292246,-0.036820233,-0.238262653,-0.048624157,-0.052613318,-0.232081056,-0.007796662,-0.060310125,-0.329342812,-0.025271738,-0.061696768,-0.391622275,-0.037178105,-0.062071085,-0.444171757,-0.046057983,-0.020964801,-0.222438395,-0.012313258,-0.021811962,-0.302993685,-0.046128294,-0.026483953,-0.249468088,-0.057152132,-0.031684637,-0.19160682,-0.055167517,0.010604381561279297,-0.200418919,-0.019398992,0.008532703,-0.259139031,-0.052053711,-0.004408717,-0.191700637,-0.049989762,-0.01447922,-0.135042131,-0.038242149,0.040283381938934326,-0.166925848,-0.028023074,0.035436272621154785,-0.209731132,-0.048219963,0.020444750785827637,-0.165711939,-0.043879336,0.009220362,-0.123499453,-0.03476753
1,0,0,0,-0.039148629,-0.046759844,-0.017265906,-0.066265345,-0.12858057,-0.026726961,-0.065195024,-0.203321278,-0.037689605,-0.037716985,-0.237168521,-0.047957306,-0.053555846,-0.231585115,-0.008372266,-0.061556816,-0.329447359,-0.025179853,-0.062894642,-0.390876263,-0.036590947,-0.062485516,-0.443392068,-0.045339564,-0.021685481,-0.221929133,-0.012676252,-0.02154237,-0.303667188,-0.04568866,-0.02696532,-0.250593364,-0.056236168,-0.032610357,-0.192518234,-0.054208735,0.009966195,-0.200597405,-0.019423164,0.007781446,-0.260516316,-0.051319422,-0.005498528,-0.193906605,-0.049419684,-0.015512705,-0.136824489,-0.038119098,0.03954953,-0.168154061,-0.027666045,0.033614039,-0.212399364,-0.047701103,0.019258081912994385,-0.16701144,-0.043716559,0.009284019,-0.123392165,-0.035047443
1,0,0,0,-0.039441109,-0.049177289,-0.016754246,-0.066607356,-0.129844189,-0.026175891,-0.065101266,-0.203487128,-0.037457191,-0.035459876,-0.234054863,-0.048082378,-0.053088427,-0.233194262,-0.007997436,-0.060776293,-0.33212328,-0.024517533,-0.061795831,-0.393520206,-0.035967205,-0.061095953,-0.445445001,-0.044815023,-0.020905972,-0.222266912,-0.012606685,-0.020281315,-0.30167824,-0.045317852,-0.026542962,-0.254374266,-0.056769618,-0.033401489,-0.199401796,-0.055757985,0.010915637016296387,-0.199961662,-0.019593346,0.00918752,-0.256299615,-0.051397499,-0.004592061,-0.191539288,-0.050872431,-0.015489638,-0.134669483,-0.040593319,0.040471911,-0.166580498,-0.028035757,0.035348117,-0.209271133,-0.047957756,0.020733118057250977,-0.166758537,-0.044808068,0.009921491,-0.124118388,-0.03680803
1,0,0,0,-0.040196478,-0.048505843,-0.016728555,-0.067767024,-0.13223511,-0.025600286,-0.065306067,-0.208660334,-0.036186488,-0.035540223,-0.239349186,-0.046137122,-0.05291003,-0.234486997,-0.007548829,-0.060775876,-0.332252681,-0.024207273,-0.062215924,-0.393454909,-0.035659028,-0.062106609,-0.44507134,-0.04450011,-0.020950675,-0.223846823,-0.012020999,-0.02140218,-0.302624434,-0.045270131,-0.027052939,-0.249088317,-0.056085122,-0.032515407,-0.190507829,-0.05419836,0.010592758655548096,-0.201459646,-0.018961029,0.008469164,-0.258373737,-0.05114259,-0.005106568,-0.192439556,-0.050053251,-0.015125632,-0.135225773,-0.039136478,0.039934993,-0.167947471,-0.027356274,0.034871161,-0.210968792,-0.047520017,0.02054739,-0.167633057,-0.044229263,0.010659396648406982,-0.124985933,-0.035988299
1,0,0,0,-0.039016664,-0.048343778,-0.016921604,-0.065603673,-0.130010962,-0.026570627,-0.06338197,-0.204668969,-0.037926169,-0.034406126,-0.236593425,-0.048645886,-0.051782787,-0.233115375,-0.008238276,-0.059235871,-0.330481857,-0.024434203,-0.060267568,-0.39099443,-0.035307409,-0.060137689,-0.441910923,-0.043666234,-0.019608915,-0.221675277,-0.012858923,-0.019444406,-0.300093025,-0.04568368,-0.024542212,-0.249707222,-0.056483766,-0.030458629,-0.19320637,-0.054714041,0.011991500854492188,-0.199124694,-0.019836306,0.009479403,-0.254454643,-0.051973937,-0.003321409,-0.188075542,-0.050663216,-0.01327163,-0.131110728,-0.039597614,0.041360974,-0.166052938,-0.028220454,0.035597026348114014,-0.209324479,-0.048095578,0.021641612,-0.165404081,-0.044202605,0.01165849,-0.12215209,-0.035586512
1,0,0,0,-0.040174544,-0.046629488,-0.016010652,-0.066804767,-0.130231559,-0.025051793,-0.062802434,-0.204118967,-0.036019437,-0.034193039,-0.23299107,-0.04644258,-0.05336535,-0.234362036,-0.007372549,-0.059813261,-0.332593173,-0.023822336,-0.06061089,-0.393869132,-0.0350587,-0.060077906,-0.445807457,-0.04369485,-0.020984292,-0.224073082,-0.012446103,-0.021293342,-0.302199334,-0.045061533,-0.026826501,-0.250509262,-0.055668935,-0.032728136,-0.194502234,-0.053829801,0.011161923,-0.202382058,-0.01985213,0.007963598,-0.257488817,-0.051116273,-0.004080057,-0.189924002,-0.048890431,-0.013097107,-0.133967757,-0.037471291,0.041114271,-0.169614792,-0.028720521,0.033990145,-0.213077992,-0.047369283,0.020200490951538086,-0.168039739,-0.042473156,0.011494457721710205,-0.126106143,-0.033382353
1,0,0,0,-0.041580677,-0.048751235,-0.014878431,-0.068342388,-0.132311523,-0.023219055,-0.064705551,-0.205460757,-0.033447821,-0.037968934,-0.23627314,-0.043155954,-0.054708421,-0.234288245,-0.008208513,-0.060606241,-0.332626432,-0.023803771,-0.061558187,-0.393990934,-0.034565505,-0.061787546,-0.44667843,-0.042997104,-0.022034347,-0.22398144,-0.013536286,-0.023640633,-0.303182453,-0.044900995,-0.029084146,-0.255094707,-0.055313126,-0.034837425,-0.200086951,-0.05398066,0.010528624057769775,-0.202087432,-0.020894621,0.007544935,-0.259227604,-0.051185415,-0.00564307,-0.194958031,-0.04942919,-0.016454041,-0.138843834,-0.038969249,0.041137815,-0.168964326,-0.029561118,0.035812378,-0.215554982,-0.04803943,0.021800816,-0.172277093,-0.043509689,0.011754393577575684,-0.129607081,-0.034979482
1,0,0,0,-0.039587915,-0.046556413,-0.016803564,-0.065935671,-0.125376761,-0.027140114,-0.072189808,-0.200309336,-0.0393793,-0.050212502,-0.235589713,-0.05121945,-0.051647723,-0.221285999,-0.009632881,-0.059830725,-0.323845983,-0.028195028,-0.062366664,-0.38821125,-0.040480783,-0.062354445,-0.44413425,-0.049418637,-0.02150178,-0.21314612,-0.014187896,-0.023445964,-0.289350957,-0.048284472,-0.032146633,-0.237051666,-0.058349964,-0.038359225,-0.182470471,-0.056112071,0.008779287,-0.194031835,-0.021316699,0.005235374,-0.251938462,-0.053572734,-0.008875191,-0.189155251,-0.050494914,-0.018007219,-0.13575989,-0.038572283,0.038284719,-0.163705349,-0.030001118,0.032842755,-0.214924365,-0.049242568,0.017865956,-0.171664327,-0.043969632,0.007574081,-0.127815127,-0.034552922
1,0,0,0,-0.040312648,-0.04578048,-0.016124808,-0.072597444,-0.123177111,-0.026572324,-0.083590508,-0.198931992,-0.038865267,-0.058685303,-0.238448381,-0.050703841,-0.053084612,-0.224038035,-0.008765951,-0.06414336,-0.323961765,-0.027452859,-0.068221331,-0.386481017,-0.040206726,-0.068797946,-0.439949661,-0.049688897,-0.023684859,-0.216633916,-0.013562098,-0.030140162,-0.28632918,-0.048566072,-0.040517151,-0.222918481,-0.05794185,-0.047265828,-0.162299037,-0.054843783,0.00611794,-0.196825475,-0.020962137,-0.001333296,-0.250443876,-0.052890732,-0.015894949,-0.184513241,-0.048397056,-0.025249898,-0.128519297,-0.035643554,0.035576105,-0.164034873,-0.029972668,0.025297642,-0.203002542,-0.049261357,0.009093583,-0.158326745,-0.04391805,-0.001462758,-0.116210938,-0.034356347
1,0,0,0,-0.04031086,-0.039764762,-0.016784753,-0.072417021,-0.118238747,-0.027967581,-0.082551777,-0.189230412,-0.04058564,-0.063007534,-0.235427946,-0.052517242,-0.052557707,-0.224962503,-0.012375993,-0.063985288,-0.327046007,-0.033046763,-0.068682373,-0.389938802,-0.046709257,-0.068901896,-0.444221839,-0.056645966,-0.023176312,-0.214650124,-0.017685228,-0.031684399,-0.290714413,-0.054506525,-0.044479907,-0.228092372,-0.06430523,-0.050961912,-0.168770313,-0.061366881,0.006885767,-0.193021119,-0.025580906,-0.003455043,-0.252150595,-0.059422213,-0.019133091,-0.185447484,-0.054630588,-0.027279675,-0.13187319,-0.041525076,0.037293494,-0.159934103,-0.035022802,0.025065541,-0.203563422,-0.056275054,0.008582711,-0.156625897,-0.050551116,-3.25E-05,-0.114744365,-0.040453862
1,0,0,0,-0.038951397,-0.038624704,-0.019036745,-0.074808657,-0.118279994,-0.030755778,-0.090976715,-0.1944924,-0.043755609,-0.066184223,-0.2350187,-0.056071478,-0.055741549,-0.223980784,-0.011357678,-0.066939592,-0.327557862,-0.032575871,-0.071739256,-0.390951544,-0.045991271,-0.072188735,-0.446194038,-0.055530551,-0.025968552,-0.217121899,-0.015864384,-0.034747481,-0.299939603,-0.05460428,-0.047048807,-0.233090311,-0.064451522,-0.05291301,-0.170262098,-0.059928308,0.00413245,-0.198098809,-0.023223891,-0.00654757,-0.257776201,-0.060053173,-0.02198571,-0.183718503,-0.055974628,-0.029239178,-0.125850379,-0.041236389,0.034392655,-0.167665303,-0.032105877,0.020569264888763428,-0.209188014,-0.05456373,0.005583704,-0.158855557,-0.048989433,-0.001281798,-0.114954054,-0.037996615
1,0,0,0,-0.040932715,-0.042007267,-0.017084938,-0.077238798,-0.124774516,-0.027501557,-0.090217292,-0.202913791,-0.039609067,-0.062998772,-0.237700313,-0.051148404,-0.056215763,-0.230264217,-0.009583912,-0.067179203,-0.334388345,-0.029057356,-0.071711242,-0.397392869,-0.041881331,-0.07253772,-0.452091455,-0.051535677,-0.026106,-0.220613897,-0.01483988,-0.033645332,-0.301143944,-0.052814141,-0.046119809,-0.235327303,-0.063295227,-0.053235054,-0.172529668,-0.059774321,0.004321516,-0.200535238,-0.022663394,-0.005201697,-0.263213992,-0.058407463,-0.022130013,-0.191287339,-0.055153091,-0.031898081,-0.132097781,-0.041697227,0.034816622734069824,-0.169130504,-0.031904221,0.022411644458770752,-0.213210076,-0.054079563,0.006215751,-0.163852781,-0.049270835,-0.002754688,-0.118383706,-0.039262824
1,0,0,0,-0.039567113,-0.041606247,-0.016009562,-0.072927296,-0.120661736,-0.026383348,-0.085356057,-0.194859713,-0.038708465,-0.062101603,-0.233076423,-0.050665574,-0.054010868,-0.225268245,-0.009625385,-0.065182269,-0.326983213,-0.029701317,-0.070345938,-0.389684021,-0.04311577,-0.071683049,-0.443744645,-0.052731724,-0.025047302,-0.215564519,-0.015257561,-0.031408668,-0.292724073,-0.052470406,-0.043216825,-0.228642762,-0.062717928,-0.04914552,-0.166575015,-0.059193535,0.004422128,-0.19581762,-0.023351746,-0.003709495,-0.256086856,-0.057816485,-0.01904887,-0.184507221,-0.053407842,-0.026524484,-0.125695825,-0.039449295,0.03355515,-0.164223433,-0.032864412,0.022536754608154297,-0.20752275,-0.05370027,0.006965935,-0.157574713,-0.04746793,-0.000236273,-0.112942338,-0.036485555
1,0,0,0,-0.038496673,-0.041162848,-0.01811723,-0.07152009,-0.117516756,-0.029648689,-0.084014595,-0.191055715,-0.042395321,-0.060642838,-0.224824816,-0.054555466,-0.052317679,-0.22628361,-0.013730148,-0.062358916,-0.329545647,-0.034160165,-0.067636788,-0.393328339,-0.047203121,-0.069464684,-0.447284803,-0.056792734,-0.022320032,-0.216418356,-0.018855022,-0.031348825,-0.284356534,-0.055786008,-0.042548716,-0.215230316,-0.064490912,-0.047354758,-0.153953612,-0.06019034,0.007903039,-0.192146897,-0.02654471,-0.002756953,-0.243424386,-0.06050968,-0.016357422,-0.173550427,-0.054849533,-0.021861315,-0.120569706,-0.040427478,0.03678906,-0.155410171,-0.035934338,0.024017393589019775,-0.189331532,-0.056455185,0.010479152202606201,-0.145246804,-0.050244609,0.006073654,-0.110558987,-0.039439222
1,0,0,0,-0.039669633,-0.040182412,-0.016789129,-0.072283447,-0.113874853,-0.027868187,-0.083852649,-0.182479918,-0.040514942,-0.063584924,-0.218207896,-0.052535169,-0.054226816,-0.23248595,-0.011835445,-0.062820852,-0.333212584,-0.031000411,-0.066787958,-0.395484537,-0.043676939,-0.068430305,-0.445747733,-0.052871879,-0.024251401,-0.21746558,-0.017489381,-0.032985985,-0.283676356,-0.052976173,-0.043855727,-0.219439149,-0.061988224,-0.049167454,-0.159579277,-0.058425166,0.005884171,-0.190429151,-0.025627854,-0.005670965,-0.238503039,-0.059029922,-0.018939137,-0.169337928,-0.053964302,-0.024242282,-0.115930259,-0.040322706,0.035175383,-0.152850866,-0.035344787,0.023455679416656494,-0.190618694,-0.056253791,0.008174896,-0.142355025,-0.050059684,0.001277983,-0.102056265,-0.03928487
1,0,0,0,-0.037549675,-0.051021814,-0.019608062,-0.068674564,-0.124571264,-0.034166683,-0.08100301,-0.193944573,-0.050237731,-0.055836916,-0.230060458,-0.065257438,-0.047570705,-0.238299429,-0.014887392,-0.055514097,-0.345829487,-0.038273212,-0.058597088,-0.409356534,-0.052969356,-0.058201313,-0.462975591,-0.063130752,-0.016448915,-0.225518703,-0.019613203,-0.025451422,-0.292017877,-0.05960266,-0.037796795,-0.223336875,-0.069150374,-0.043768287,-0.164662421,-0.065005556,0.014381706714630127,-0.201197803,-0.027427199,0.002128541,-0.246554673,-0.063976139,-0.012030959,-0.174130917,-0.057918043,-0.0187518,-0.120332003,-0.042627417,0.044992328,-0.165360987,-0.037118845,0.031144142150878906,-0.19757551,-0.058580701,0.015182435512542725,-0.149550974,-0.051902287,0.007604122,-0.111479998,-0.040453062
1,0,0,0,-0.038051963,-0.049521029,-0.019208163,-0.069114745,-0.124905705,-0.033157229,-0.082055986,-0.193670988,-0.048781663,-0.059117615,-0.231619596,-0.063425228,-0.048225582,-0.240562737,-0.013892505,-0.057211518,-0.348295152,-0.036752015,-0.060784936,-0.411939621,-0.051106982,-0.06091404,-0.465381026,-0.061023742,-0.017228425,-0.228030026,-0.018713295,-0.027191043,-0.293519855,-0.058791697,-0.040804267,-0.22536689,-0.068964995,-0.047859669,-0.166151643,-0.065149978,0.013410329818725586,-0.203970015,-0.026552608,0.000500321,-0.248073876,-0.063181803,-0.013959587,-0.176469445,-0.057998173,-0.021026134,-0.122433901,-0.043249838,0.043988704681396484,-0.168448448,-0.036187991,0.029201567,-0.198299527,-0.057872947,0.013559937477111816,-0.150331497,-0.051838275,0.006179154,-0.112058878,-0.040760189
1,0,0,0,-0.037775934,-0.049041569,-0.020889372,-0.069196939,-0.121002793,-0.036273984,-0.083519697,-0.188685954,-0.053074384,-0.060612738,-0.228459358,-0.068775581,-0.047523916,-0.237958372,-0.015763778,-0.057604432,-0.345626831,-0.039712539,-0.061419547,-0.409339547,-0.054795394,-0.061862886,-0.462595463,-0.065248536,-0.016179204,-0.226416945,-0.020056654,-0.027868092,-0.290460885,-0.061127199,-0.040059865,-0.220709205,-0.071418019,-0.046402454,-0.160432816,-0.067698861,0.014734506607055664,-0.202560842,-0.027605724,0.000765383,-0.245916367,-0.064996207,-0.012990952,-0.174903452,-0.059725883,-0.020334303,-0.12080884,-0.044943312,0.045502961,-0.166724324,-0.037132965,0.030557751655578613,-0.193886101,-0.059680695,0.014911055564880371,-0.14659524,-0.054159595,0.006592929,-0.108311772,-0.043406202
1,0,0,0,-0.039400816,-0.051714778,-0.016728738,-0.06995976,-0.127478659,-0.029073628,-0.081490874,-0.194565713,-0.043662056,-0.059653044,-0.22590822,-0.057356481,-0.047878504,-0.240965188,-0.010608216,-0.057581961,-0.346650571,-0.032666113,-0.060930848,-0.40953353,-0.046758097,-0.061404705,-0.462531835,-0.056762617,-0.016889215,-0.22950691,-0.01685179,-0.027872503,-0.294631898,-0.056367457,-0.041065395,-0.22829622,-0.0670118,-0.04836911,-0.169798553,-0.063749056,0.013860106468200684,-0.205933452,-0.026029414,-0.000325024,-0.246328294,-0.06213468,-0.015762508,-0.176815629,-0.058045548,-0.024466395,-0.124109685,-0.044320289,0.0447191,-0.170641899,-0.036870312,0.029164671897888184,-0.195265591,-0.057854351,0.011172533,-0.14905858,-0.052448798,0.000624239,-0.112290144,-0.042246729
1,0,0,0,-0.042950869,-0.052965522,-0.014023379,-0.072465003,-0.130865753,-0.024206679,-0.07743907,-0.199104309,-0.037541825,-0.052170336,-0.226790369,-0.05057428,-0.052194417,-0.243727505,-0.004485406,-0.061656833,-0.34442988,-0.02319145,-0.064323783,-0.406953335,-0.036603149,-0.065702677,-0.459732175,-0.046443749,-0.021702886,-0.231644511,-0.011827976,-0.027687371,-0.294059098,-0.048591751,-0.038170695,-0.234421074,-0.060543231,-0.04560411,-0.17632699,-0.058517426,0.008369386,-0.209289551,-0.021816112,-0.001842856,-0.24633348,-0.054906513,-0.014935315,-0.178386748,-0.052381802,-0.02261585,-0.123948455,-0.040144082,0.03773123,-0.17621851,-0.033374134,0.024991691,-0.203305185,-0.051107999,0.009621203,-0.156812429,-0.045002892,0.001940191,-0.11801821,-0.034861445
1,0,0,0,-0.034772396,-0.053530097,-0.018372545,-0.057355821,-0.134592474,-0.030417182,-0.052443624,-0.203914881,-0.04371045,-0.024031043,-0.24159193,-0.056121083,-0.039692521,-0.235613227,-0.012301184,-0.043418467,-0.335668892,-0.032954374,-0.040492356,-0.395904809,-0.046289561,-0.035485625,-0.448631406,-0.055663133,-0.007694006,-0.222070634,-0.01757407,-0.003086805,-0.300230503,-0.054365369,-0.015275061,-0.239498615,-0.064462891,-0.024566472,-0.182127297,-0.060920788,0.023288012,-0.195167661,-0.025688436,0.021186829,-0.241663098,-0.058695381,0.004102826,-0.178206444,-0.054947892,-0.006014943,-0.131983578,-0.042043811,0.052788376808166504,-0.158162117,-0.035579836,0.047510445,-0.194620073,-0.053558217,0.030633389949798584,-0.152044058,-0.047152301,0.021213412284851074,-0.117897213,-0.037035419
1,0,0,0,-0.035691321,-0.056712151,-0.016738793,-0.05844897,-0.140480161,-0.027038239,-0.050359011,-0.209568739,-0.038937774,-0.020125687,-0.239314795,-0.050245132,-0.041028857,-0.241589963,-0.00956594,-0.044200361,-0.339686334,-0.028167957,-0.041366875,-0.400260866,-0.040425602,-0.0373528,-0.451114297,-0.049219463,-0.008782208,-0.225219429,-0.015086844,-0.003068089,-0.304313689,-0.050239872,-0.013303876,-0.247706831,-0.060802475,-0.023835123,-0.188936412,-0.057775077,0.022249579429626465,-0.196216345,-0.023142541,0.022830724716186523,-0.247848928,-0.056342263,0.006622136,-0.181505322,-0.053680912,-0.005539,-0.128412724,-0.041009575,0.051192701,-0.156475067,-0.032632448,0.047891378,-0.195384443,-0.052206986,0.031722546,-0.152850747,-0.046760436,0.020244836807250977,-0.115132391,-0.036718436
1,0,0,0,-0.035137951,-0.054078221,-0.016449881,-0.055925667,-0.140983164,-0.025607018,-0.046212256,-0.211481333,-0.036282099,-0.018948913,-0.243590891,-0.046312265,-0.041083276,-0.239966273,-0.009296306,-0.043610215,-0.33852759,-0.027729999,-0.040104687,-0.399494559,-0.039879184,-0.035432339,-0.450331897,-0.048771605,-0.00798744,-0.223712146,-0.014877977,-0.001582325,-0.302256286,-0.050410475,-0.011665821,-0.241243005,-0.060810316,-0.021946371,-0.180040061,-0.057782978,0.023559153079986572,-0.194500864,-0.023024678,0.025332868099212646,-0.248912632,-0.056453898,0.008369565,-0.1820696,-0.054014194,-0.004975379,-0.129543424,-0.041848339,0.052800298,-0.155236661,-0.032582212,0.050884008,-0.19448626,-0.052698634,0.034011244773864746,-0.153125405,-0.048011955,0.021354317665100098,-0.11717546,-0.038761101
1,0,0,0,-0.035394013,-0.04955548,-0.018773853,-0.055399776,-0.137379229,-0.029061507,-0.044764519,-0.209244549,-0.040198009,-0.017715752,-0.244783998,-0.050684958,-0.0415892,-0.239919364,-0.01218733,-0.043288827,-0.337541491,-0.031433466,-0.040087402,-0.398235321,-0.044095706,-0.035791516,-0.449915051,-0.053277939,-0.007741988,-0.223975718,-0.016691669,-0.000151992,-0.304512858,-0.052366778,-0.010403037,-0.246155441,-0.063311308,-0.021387994,-0.188709676,-0.060747966,0.024146259,-0.19554925,-0.023787584,0.025290668,-0.247567594,-0.058208834,0.008929729,-0.179065645,-0.05605122,-0.003845394,-0.12878269,-0.043845511,0.052918673,-0.15821898,-0.032325144,0.049399853,-0.198922813,-0.053199134,0.034601152,-0.154415607,-0.048138149,0.024561524391174316,-0.11822331,-0.0384049
1,0,0,0,-0.035952151,-0.051261425,-0.019469104,-0.055597425,-0.135310292,-0.030469085,-0.044516385,-0.203591108,-0.042383196,-0.017672658,-0.239495754,-0.053500528,-0.042838335,-0.241957843,-0.01236082,-0.044783771,-0.340191185,-0.0315053,-0.041502059,-0.400873512,-0.044227305,-0.03692776,-0.452013671,-0.053388069,-0.009192765,-0.225332201,-0.016552833,-0.00236243,-0.303184628,-0.051809816,-0.010603547,-0.248992503,-0.063336606,-0.019617677,-0.193523705,-0.061547815,0.022634208,-0.196847498,-0.023425308,0.024002790451049805,-0.245695293,-0.05788876,0.007943988,-0.178458691,-0.056628871,-0.004609585,-0.127523959,-0.045136968,0.051135421,-0.15938729,-0.031818065,0.048255801,-0.198701441,-0.053289263,0.032593787,-0.153987765,-0.049043621,0.021316111087799072,-0.115987837,-0.039773716
1,0,0,0,-0.03649807,-0.051142275,-0.018495036,-0.056708992,-0.137779891,-0.028812908,-0.045053303,-0.207211435,-0.040228706,-0.018252552,-0.243840039,-0.050878655,-0.04389745,-0.242062449,-0.011518154,-0.046170712,-0.340642303,-0.030571157,-0.043165565,-0.401208609,-0.043306731,-0.038939238,-0.452574521,-0.052624706,-0.010014117,-0.226579249,-0.016112358,-0.003000438,-0.302747786,-0.051402558,-0.011737764,-0.247170389,-0.06279948,-0.02131623,-0.191912353,-0.061055981,0.021989285945892334,-0.198697448,-0.023363242,0.023778796195983887,-0.247198462,-0.057480179,0.007253826,-0.178953588,-0.055845726,-0.005925596,-0.128347397,-0.044357386,0.050543308,-0.161435723,-0.032094225,0.047383845,-0.199155986,-0.053114027,0.031196653842926025,-0.154618323,-0.048700508,0.019508421421051025,-0.118061721,-0.039542172
1,0,0,0,-0.036340237,-0.049086571,-0.020309404,-0.057890236,-0.134101391,-0.031932022,-0.047913671,-0.203386009,-0.044288686,-0.021254897,-0.240300715,-0.055768694,-0.04397434,-0.245500565,-0.013571483,-0.04648906,-0.343129575,-0.032938811,-0.044090629,-0.403037399,-0.045881636,-0.040205419,-0.453778595,-0.055412366,-0.009994924,-0.229261696,-0.017699321,-0.00465405,-0.303922355,-0.053633763,-0.013660014,-0.24510628,-0.065129551,-0.022648752,-0.187448323,-0.063372339,0.021820783615112305,-0.200349569,-0.024655073,0.022174001,-0.248537004,-0.059340688,0.006390333,-0.181416094,-0.058027136,-0.005950987,-0.13074261,-0.046773481,0.050444543,-0.16197741,-0.033206764,0.046704113483428955,-0.202843726,-0.05471469,0.03101337,-0.159416139,-0.050557229,0.019588947296142578,-0.122335553,-0.041597976
1,0,0,0,-0.036538005,-0.054258645,-0.018899862,-0.059928477,-0.138862312,-0.030129738,-0.05568397,-0.210319698,-0.042607199,-0.027007282,-0.24101156,-0.054352835,-0.045063376,-0.242873669,-0.011562158,-0.050859213,-0.339315236,-0.03152813,-0.05071646,-0.399925143,-0.045006327,-0.047775328,-0.452457607,-0.054860566,-0.012201369,-0.228397787,-0.016331656,-0.008979201,-0.307839274,-0.052308429,-0.01775521,-0.253484607,-0.063643139,-0.025514185,-0.199542284,-0.061551813,0.019824445247650146,-0.201343656,-0.023840591,0.018197536,-0.252018094,-0.05875209,0.002386868,-0.183506906,-0.056671653,-0.008727014,-0.131201744,-0.044347375,0.049264312,-0.164333224,-0.032926109,0.043290138244628906,-0.204938531,-0.053767316,0.026713192462921143,-0.1602,-0.048837118,0.015911162,-0.122765303,-0.039211161
1,0,0,0,-0.037404776,-0.053986907,-0.01983126,-0.06387955,-0.136968255,-0.032580526,-0.066132069,-0.212356389,-0.046411593,-0.036853969,-0.234382153,-0.05934839,-0.046283305,-0.240169406,-0.012661373,-0.054515481,-0.341632605,-0.033228137,-0.057464063,-0.401719481,-0.046052818,-0.056127012,-0.455816209,-0.055600357,-0.013727844,-0.226843953,-0.016940816,-0.015121877,-0.299846858,-0.054646385,-0.024685562,-0.232838333,-0.064115428,-0.03074801,-0.177500248,-0.060098254,0.017947555,-0.20122838,-0.024189959,0.011041700839996338,-0.248616874,-0.059436687,-0.003294528,-0.177712023,-0.055234523,-0.011649728,-0.12827307,-0.041428995,0.048373699,-0.165365398,-0.033247963,0.037293136,-0.200051427,-0.053408732,0.021055400371551514,-0.153533816,-0.047844992,0.012015522,-0.119216561,-0.037891709
1,0,0,0,-0.038963795,-0.054115355,-0.017736694,-0.070941806,-0.133748889,-0.030152878,-0.078919828,-0.20432806,-0.04426225,-0.052772641,-0.225692034,-0.057902851,-0.047067821,-0.241050184,-0.011818217,-0.055770934,-0.341396213,-0.032076307,-0.060346067,-0.401437044,-0.04538937,-0.061396182,-0.454658687,-0.055597969,-0.014525056,-0.227345288,-0.017524807,-0.025128782,-0.291364074,-0.055910249,-0.037961423,-0.22266531,-0.066524476,-0.045342207,-0.164569318,-0.063608349,0.017113745,-0.201425731,-0.026011186,0.002462506,-0.238740027,-0.061721601,-0.013321757,-0.170294702,-0.058791515,-0.023180068,-0.12009424,-0.04614725,0.047455609,-0.165346801,-0.036092822,0.031595647,-0.195133507,-0.056769293,0.014857351779937744,-0.149277449,-0.051846307,0.005379498,-0.113111138,-0.042478957
